Year,StateAbbr,StateDesc,CityName,Category,CategoryID,Short_Question_Text,tot_city_pop,perc_city_pop,tot_city_percent
2016,IL,Illinois,Chicago,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,8086794.0,2917566.0,0.36
2016,IL,Illinois,Evanston,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,223458.0,69763.0,0.31
2016,IL,Illinois,Elgin,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,324564.0,111214.0,0.34
2016,IL,Illinois,Peoria,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,807216.0,277302.0,0.34
2016,IL,Illinois,Palatine,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,205671.0,64052.0,0.31
2016,IL,Illinois,Decatur,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,228366.0,79434.0,0.35
2016,IL,Illinois,Naperville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,425559.0,127284.0,0.3
2016,IL,Illinois,Joliet,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,442299.0,153218.0,0.35
2016,IL,Illinois,Cicero,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,251673.0,90770.0,0.36
2016,AL,Alabama,Birmingham,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,636711.0,265373.0,0.42
2016,NY,New York,Buffalo,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,783930.0,333909.0,0.43
2016,IN,Indiana,Indianapolis,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,2461335.0,896799.0,0.36
2016,IL,Illinois,Waukegan,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,267234.0,101332.0,0.38
2016,IL,Illinois,Springfield,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1286424.0,456586.0,0.35
2016,IN,Indiana,Fort Wayne,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,761073.0,250186.0,0.33
2016,IL,Illinois,Schaumburg,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,222681.0,70363.0,0.32
2016,IN,Indiana,Evansville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,352287.0,128502.0,0.36
2016,IL,Illinois,Rockford,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,458613.0,179203.0,0.39
2016,IN,Indiana,Hammond,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,242490.0,99858.0,0.41
2016,IN,Indiana,Bloomington,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,719724.0,226043.0,0.31
2016,IN,Indiana,Fishers,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,230382.0,70893.0,0.31
2016,IN,Indiana,Gary,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,240882.0,116479.0,0.48
2016,IN,Indiana,Carmel,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,237573.0,70411.0,0.3
2016,NY,New York,New Rochelle,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,231186.0,81118.0,0.35
2016,KS,Kansas,Kansas City,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1816719.0,691267.0,0.38
2016,IN,Indiana,Muncie,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,210255.0,77471.0,0.37
2016,IA,Iowa,Davenport,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,299055.0,90932.0,0.3
2016,IA,Iowa,Cedar Rapids,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,378978.0,106789.0,0.28
2016,IA,Iowa,Sioux City,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,248052.0,72107.0,0.29
2016,KS,Kansas,Olathe,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,377616.0,103037.0,0.27
2016,IN,Indiana,Lafayette,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,563289.0,204695.0,0.36
2016,IA,Iowa,Waterloo,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,205218.0,61825.0,0.3
2016,IA,Iowa,Des Moines,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,610299.0,199759.0,0.33
2016,IN,Indiana,South Bend,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,303504.0,123346.0,0.41
2016,IA,Iowa,Iowa City,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,203586.0,55410.0,0.27
2016,KS,Kansas,Overland Park,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,520116.0,133454.0,0.26
2016,KS,Kansas,Topeka,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,382419.0,125298.0,0.33
2016,KS,Kansas,Lawrence,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,492060.0,169677.0,0.34
2016,AZ,Arizona,Yuma,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,279192.0,87874.0,0.31
2016,LA,Louisiana,Lake Charles,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,215979.0,89935.0,0.42
2016,KS,Kansas,Wichita,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1147104.0,408136.0,0.36
2016,LA,Louisiana,Baton Rouge,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,688479.0,263404.0,0.38
2016,KY,Kentucky,Louisville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1792011.0,680744.0,0.38
2016,KY,Kentucky,Lexington,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,887409.0,348316.0,0.39
2016,LA,Louisiana,Kenner,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,200106.0,77111.0,0.39
2016,NJ,New Jersey,Newark,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,831420.0,409639.0,0.49
2016,NJ,New Jersey,Elizabeth,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,374907.0,164364.0,0.44
2016,NV,Nevada,Reno,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,675663.0,227137.0,0.34
2016,LA,Louisiana,New Orleans,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1031487.0,421606.0,0.41
2016,MD,Maryland,Baltimore,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1862883.0,804275.0,0.43
2016,MA,Massachusetts,Boston,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1852782.0,663694.0,0.36
2016,MA,Massachusetts,Brockton,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,281430.0,124873.0,0.44
2016,LA,Louisiana,Shreveport,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,597933.0,229334.0,0.38
2016,MA,Massachusetts,Cambridge,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,315486.0,100566.0,0.32
2016,ME,Maine,Portland,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1949910.0,600366.0,0.31
2016,NV,Nevada,Las Vegas,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1751268.0,711528.0,0.41
2016,MA,Massachusetts,Worcester,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,543135.0,208483.0,0.38
2016,MI,Michigan,Dearborn,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,294459.0,116629.0,0.4
2016,MI,Michigan,Ann Arbor,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,341802.0,106218.0,0.31
2016,MA,Massachusetts,Lowell,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,319557.0,117260.0,0.37
2016,MA,Massachusetts,Fall River,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,266571.0,106454.0,0.4
2016,MA,Massachusetts,Lynn,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,270987.0,107634.0,0.4
2016,MA,Massachusetts,Somerville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,227262.0,73480.0,0.32
2016,MA,Massachusetts,Newton,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,255438.0,74718.0,0.29
2016,MA,Massachusetts,New Bedford,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,285216.0,115490.0,0.4
2016,MA,Massachusetts,Quincy,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,276813.0,94931.0,0.34
2016,MI,Michigan,Lansing,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,342891.0,136669.0,0.4
2016,MI,Michigan,Detroit,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,2141331.0,1069132.0,0.5
2016,MI,Michigan,Troy,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,242940.0,78617.0,0.32
2016,MI,Michigan,Flint,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,307302.0,149946.0,0.49
2016,MN,Minnesota,Brooklyn Park,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,227343.0,72906.0,0.32
2016,MI,Michigan,Kalamazoo,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,222786.0,86446.0,0.39
2016,MI,Michigan,Rochester Hills,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,212985.0,67964.0,0.32
2016,MI,Michigan,Warren,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,402168.0,158539.0,0.39
